zcta,year,merge_key,number_of_households,household_median_income_1yr,household_mean_income_1yr,number_of_rent_home,median_rent,number_of_owned_home,median_home_value,population_25_and_over,less_than_9th_grade,9th_to_12th_grade,high_school_graduate,some_college_no_degree,associates_degree,bachelors_degree,graduate_or_professional_degree,total_population,pct_children_teens_5-19,pct_young_adults_20-34,pct_middle_aged_35-59,pct_older_adults_60+,housing_units,pct_1_person,pct_2_person,pct_3_person,pct_4_or_more_person
10310,2016,2016_10310,8304,69201,85787,3114,1086,5111,399500,15454,6.309046201630646,7.156723178465123,28.685130063414004,17.723566714119322,9.628575126180923,17.335317717095897,13.161640999094084,24250,22.8,13.4,33.5,22.200000000000003,8304,22.3,25.1,19.8,32.8
10311,2016,2016_10311,0,-666666666,-666666666,0,-666666666,0,-666666666,0,,,,,,,,0,-1999999998.0,-1333333332.0,-3333333330.0,-3999999996.0,0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
10312,2016,2016_10312,21311,88567,105244,3048,1185,17968,480200,42733,2.585823602368193,4.652142372405401,31.540027613319914,18.943205485222197,7.551540963658063,22.01343224206117,12.713827720965062,60951,18.5,11.5,33.7,29.700000000000003,21311,17.0,30.1,21.1,31.7
10314,2016,2016_10314,31297,77761,95363,7852,1274,23008,443200,62700,3.842105263157895,5.912280701754386,32.28548644338118,17.596491228070175,8.47049441786284,18.40988835725678,13.483253588516748,88585,17.0,13.2,33.6,27.799999999999997,31297,22.2,29.1,19.3,29.5
10451,2016,2016_10451,18489,26419,43036,15953,965,2329,122200,29447,17.118891567901652,14.228953713451286,25.646076000950863,17.57734234387204,6.425102726933134,12.395150609569736,6.608483037321289,48289,22.8,16.1,32.2,19.700000000000003,18489,38.4,22.2,18.2,21.2
10452,2016,2016_10452,25765,25771,38071,24200,1065,779,265800,44365,18.706187309816297,17.042713851008678,26.464555392764566,16.94579060069875,7.807956722641722,10.120590555618168,2.9122055674518204,75288,24.3,16.4,34.300000000000004,16.4,25765,29.9,22.8,19.0,28.2
10453,2016,2016_10453,27240,22914,34188,25613,1057,899,380200,47495,17.1997052321297,16.250131592799242,29.04516264869986,16.73018212443415,7.533424571007474,10.060006316454364,3.181387514475208,80516,23.299999999999997,18.6,32.800000000000004,16.8,27240,29.9,22.4,20.7,26.9
10454,2016,2016_10454,12838,21553,33449,12007,705,732,392000,21434,23.084818512643466,20.27153121209293,26.85919567043016,15.54072968181394,5.262666791079593,6.783614817579546,2.197443314360362,38938,26.5,17.5,31.7,15.100000000000001,12838,28.9,24.3,17.2,29.7
10455,2016,2016_10455,14225,23962,35232,12909,851,1073,311600,25653,22.391143336062058,19.405137800647097,27.435387673956264,16.290492340077183,4.595953689626945,7.593653763692355,2.2882313959380967,42779,22.6,17.1,32.7,17.5,14225,30.0,23.4,20.0,26.7
10456,2016,2016_10456,29771,25868,37878,27328,948,1772,360300,54031,18.996502008106457,17.291925006015067,25.948066850511744,18.87249912087505,5.507949140308342,10.24596990616498,3.1370879680183603,92712,24.6,17.2,31.500000000000004,17.5,29771,27.9,23.4,19.3,29.4
10457,2016,2016_10457,24089,25967,38182,21968,1083,1583,377600,42870,18.67972941450898,18.572428271518547,26.249125262421277,18.105901562864474,5.612316305108467,8.41147655703289,4.3690226265453695,74010,25.0,16.5,32.400000000000006,16.099999999999998,24089,30.3,21.8,19.8,28.2
10458,2016,2016_10458,27000,30339,43596,25204,1143,1182,350600,46414,16.2106261041927,15.469470418408235,29.351057870470115,18.427629594518898,6.610074546473046,9.85047614943767,4.080665316499332,81698,23.900000000000002,19.7,32.1,15.299999999999999,27000,29.6,25.7,16.1,28.6
10459,2016,2016_10459,15870,24805,36940,13980,941,1456,373800,28219,20.837024699670437,16.293986321272904,28.25046954179808,16.988553811261916,6.743683333923952,8.115099755483895,2.771182536588823,47972,24.299999999999997,17.7,31.1,17.8,15870,28.4,21.3,19.8,30.5
10460,2016,2016_10460,19974,24086,36206,17537,964,2026,414600,36286,18.19710081022984,20.49550790938654,25.806096014992008,17.791985889874883,5.608223557294824,9.455437358760951,2.6456484594609493,60266,23.099999999999998,17.6,33.0,17.2,19974,26.3,24.3,21.8,27.6
10461,2016,2016_10461,18881,55332,71657,12680,1301,5817,441800,36071,9.015552660031604,10.410024673560478,29.081533641983864,18.543982700784564,6.484433478417566,16.09880513431843,10.365667710903496,50255,14.899999999999999,15.1,37.2,23.6,18881,31.9,29.2,15.7,23.1
10462,2016,2016_10462,29438,48315,59362,22451,1226,6597,239000,53140,11.336093338351525,10.10350018818216,28.268724124952957,17.647722995859993,8.33082423786225,15.540082800150545,8.773052314640573,78725,18.5,15.899999999999999,36.300000000000004,21.3,29438,33.8,26.7,16.1,23.5
10463,2016,2016_10463,27607,56568,79457,18582,1236,8641,272000,50235,9.45157758534886,9.457549517268836,20.3841942868518,16.52234497860058,5.137852095152782,21.025181646262567,18.02129989051458,71657,16.6,14.1,33.900000000000006,25.099999999999994,27607,34.2,29.6,17.3,18.9
10464,2016,2016_10464,1890,76917,92724,688,1251,1202,477700,3093,1.2932428063368897,5.528612997090203,30.13255738764953,16.876818622696412,9.279017135467184,19.560297445845457,17.32945360491432,4300,16.5,9.9,34.0,33.3,1890,41.3,33.1,9.7,15.9
10465,2016,2016_10465,15647,73068,86933,6696,1277,8698,440900,30997,8.868600187114883,8.287898828918927,30.728780204535923,18.1920831048166,9.333161273671646,14.90144207503952,9.688034325902509,44950,17.6,13.9,32.3,27.7,15647,28.1,30.1,16.0,25.8
10466,2016,2016_10466,23056,44354,60066,13931,1165,8757,398000,46570,9.44599527592871,11.301266910027916,30.72364182950397,18.05239424522225,8.65149237706678,15.797723856560015,6.027485505690359,71645,19.9,16.0,32.800000000000004,23.2,23056,25.6,24.8,19.6,30.0
10467,2016,2016_10467,35860,34964,46982,30736,1160,4288,347000,65954,14.009764381235406,13.98398884070716,29.13697425478364,17.046729538769444,6.833550656518179,12.949934803044547,6.039057524941626,103045,19.7,16.4,34.4,19.7,35860,30.5,25.0,18.7,25.9
10468,2016,2016_10468,25485,34988,45872,22810,1167,1992,189100,47069,16.828485839937112,15.362552847946631,28.730162102445345,16.75412692005354,5.43032569206909,12.337207078969174,4.557139518579107,75537,19.3,18.5,34.2,18.199999999999996,25485,28.1,24.1,20.7,27.2
10469,2016,2016_10469,21821,57124,71240,11203,1293,10439,421600,48557,10.342484090862284,9.67522705274214,27.684988776077603,17.309553720369873,9.967666865745413,15.622876207343946,9.397203286858744,71664,19.4,14.5,33.9,24.6,21821,22.2,27.6,17.8,32.5
10470,2016,2016_10470,5800,58839,71292,3439,1303,2245,413100,10603,9.204941997547865,7.47901537300764,31.19871734414788,14.703385834197867,6.092615297557296,18.598509855701217,12.722814297840234,14574,14.2,16.7,34.300000000000004,25.9,5800,35.0,29.6,17.8,17.6
10471,2016,2016_10471,8614,81594,109107,4305,1504,4253,322600,15448,4.019937856033144,4.382444329363024,15.361211807353705,14.726825479026411,4.809684101501813,25.97099948213361,30.728896944588296,21601,16.299999999999997,12.8,29.799999999999997,29.699999999999996,8614,42.4,31.2,12.4,14.1
10472,2016,2016_10472,21756,29934,41976,17911,1100,3110,417700,42380,21.27890514393582,18.09108069844266,26.28126474752241,17.994336951392167,5.655969797074092,8.107597923548845,2.590844738084002,68972,22.1,17.0,33.0,18.4,21756,25.3,23.7,19.1,31.9
10473,2016,2016_10473,20906,36686,52289,14651,893,6049,365600,39670,11.628434585328964,13.884547517015378,29.626922107385933,19.26896899420217,8.953869422737586,11.583060247038064,5.054197126291908,61818,20.9,16.5,31.799999999999997,23.799999999999997,20906,27.6,26.3,19.4,26.7
10474,2016,2016_10474,3542,26901,38389,3143,1094,246,382700,7469,20.72566608649083,17.646271254518677,24.42093988485741,16.521622707189717,9.88084080867586,8.52858481724461,2.2760744410228946,12793,24.9,17.5,37.6,11.799999999999999,3542,23.0,23.7,17.2,36.1
10475,2016,2016_10475,18664,46340,59127,10919,954,7693,28400,32380,7.390364422483015,7.013588634959851,27.90302655960469,24.002470660901796,8.440395305744286,15.111179740580605,10.138974675725756,44749,15.2,12.6,31.6,33.2,18664,42.7,25.4,15.1,16.8
11001,2016,2016_11001,9129,102306,122595,1681,1508,7317,489800,19471,3.3382979816136817,4.057316008422783,22.299830517179394,14.996661702018384,8.75661239792512,25.98222998305172,20.56905140978892,27650,18.6,13.2,32.3,28.000000000000004,9129,19.1,28.7,17.8,34.5
11003,2016,2016_11003,12064,91817,104815,2267,1644,9619,368600,31216,6.704894925679139,6.083418759610456,27.64928241927217,21.617119425935417,9.866735007688366,18.349564325986677,9.72898513582778,45480,18.799999999999997,16.4,34.2,24.900000000000002,12064,13.5,21.5,17.8,47.2
11004,2016,2016_11004,5103,91226,101875,1222,1412,3784,479700,11005,4.752385279418446,4.234438891412994,29.195820081781008,12.657882780554294,10.140845070422536,22.62607905497501,16.392548841435712,14722,11.2,16.6,31.9,30.7,5103,30.3,28.1,14.4,27.2
11005,2016,2016_11005,1405,63368,95190,115,2298,1290,436400,1926,0.5192107995846313,0.6230529595015576,24.039460020768438,24.76635514018692,3.374870197300104,25.75285565939772,20.924195223260643,1926,0.0,0.0,6.700000000000001,58.2,1405,64.5,35.5,0.0,0.0
11040,2016,2016_11040,12736,111035,133079,1069,1486,11577,552100,29309,3.991947865843257,4.513971817530452,23.927803746289538,15.111399228905798,6.4758265379235045,26.21379098570405,19.765259817803404,41381,17.900000000000002,11.4,32.7,29.400000000000002,12736,15.6,27.1,19.0,38.3
11101,2016,2016_11101,12034,51964,84580,9851,1322,2039,775900,19922,8.829434795703243,8.29735970284108,22.58809356490312,12.749723923300872,4.919184820801124,24.952314024696317,17.663889167754242,26505,12.3,18.2,43.800000000000004,19.299999999999997,12034,38.9,35.6,13.4,12.1
11102,2016,2016_11102,13874,56674,77573,11765,1529,1746,566500,25402,9.818124557121486,8.070230690496812,19.651995905834184,11.75497992284072,5.704275253917015,30.592079363829622,14.40831430596016,33750,12.1,22.4,40.900000000000006,18.1,13874,32.5,37.7,14.0,15.7
11103,2016,2016_11103,16460,62775,79165,13434,1531,2496,700800,30301,9.603643444110755,5.102141843503515,19.732022045477045,10.418798059469983,6.989868321177519,30.61285106102109,17.54067522524009,38861,10.100000000000001,24.7,40.3,19.2,16460,32.4,37.4,15.4,14.8
11104,2016,2016_11104,11500,57155,75541,9201,1447,1986,440400,20599,6.408078062041847,7.79164037089179,23.039953395795912,10.670420894218166,9.160638865964367,29.5645419680567,13.364726443031216,26102,10.8,14.899999999999999,44.4,23.299999999999997,11500,38.9,32.4,12.1,16.5
11105,2016,2016_11105,15398,62841,83883,11068,1574,3938,704200,28485,8.292083552747059,6.287519747235387,19.67702299455854,12.283658065648586,5.9961383184132,31.665789011760577,15.797788309636651,37297,11.0,21.3,40.9,20.099999999999998,15398,30.9,36.8,15.9,16.4
11106,2016,2016_11106,17232,56442,74291,13973,1462,3062,453000,30701,8.188658349890883,6.120321813621707,19.761571284322983,12.03869580795414,6.947656428129377,29.943650043972507,16.9994462721084,39409,11.0,19.4,43.2,19.7,17232,36.6,35.9,14.4,13.0
11109,2016,2016_11109,2736,133070,160515,2434,3000,278,386400,4181,0.0,0.3587658454915092,3.3723989476201863,8.682133460894523,2.678784979669936,40.25352786414733,44.654388902176514,4964,3.4,24.5,55.099999999999994,6.6,2736,44.4,40.7,9.6,5.3
11201,2016,2016_11201,26303,109472,161739,16197,2103,9537,794500,45717,3.180436161602905,3.9263293741934073,10.680928319881009,8.353566506988647,3.084191876107356,34.5145132007787,36.26003456044798,60061,10.8,17.299999999999997,44.699999999999996,18.3,26303,38.9,36.9,12.5,11.6
11203,2016,2016_11203,27479,46971,60740,15956,1208,10833,417400,52625,7.333016627078384,6.800950118764845,36.18622327790974,19.93729216152019,7.965795724465558,14.555819477434678,7.220902612826603,75920,17.700000000000003,14.1,32.6,27.6,27479,29.4,28.1,19.2,23.3
11204,2016,2016_11204,24307,47135,67554,14461,1261,8982,727400,50831,15.051838445043378,11.32379846943794,29.49578013417009,11.107395093545277,6.653420156990812,18.21329503649348,8.154472664319018,79332,21.1,12.9,32.300000000000004,22.8,24307,19.7,26.1,16.9,37.3
11205,2016,2016_11205,15604,47437,76078,12045,1229,3412,636000,26382,8.081267530892275,10.662572966416496,21.446440755060262,13.831400197104085,4.0254719126677285,23.59942384959442,18.353422788264727,44818,21.6,19.4,34.400000000000006,14.5,15604,32.1,30.5,14.2,23.2
11206,2016,2016_11206,30107,31549,52454,26562,942,3103,560300,52002,14.320603053728703,14.885965924387524,25.97977000884581,15.655167108957349,4.440213837929311,18.962732202607597,5.75554786354371,86486,22.2,21.4,30.299999999999997,17.0,30107,27.8,29.3,17.5,25.4
11207,2016,2016_11207,32120,35849,50551,23563,1079,7877,412400,58180,12.499140598143692,13.143691990374698,35.35751117222413,16.713647301478172,8.176349260914403,9.625300790649709,4.484358886215194,93251,21.4,17.9,32.6,19.8,32120,28.8,23.7,20.0,27.4
11208,2016,2016_11208,30641,37640,51662,22062,1171,7794,422300,58594,11.775949755947709,10.321875959995904,44.767382325835406,13.74543468614534,5.323070621565348,10.313342663071303,3.752943987438987,95715,22.1,16.6,34.1,18.099999999999998,30641,24.3,20.5,21.0,34.1
11209,2016,2016_11209,29451,65181,88531,18383,1402,10539,696300,50515,6.132831832129071,6.07344353162427,18.685538948827084,14.340294961892509,6.510937345342968,28.011481738097597,20.24547164208651,67822,14.1,13.899999999999999,37.4,26.5,29451,38.1,29.2,13.8,18.9
11210,2016,2016_11210,22251,59520,79990,12059,1223,9892,512700,43131,5.6664580000463705,5.351139551598618,30.26825253298092,17.470033154807446,6.570680021330366,21.689735920799425,12.983700818436857,68435,22.5,14.8,32.4,22.1,22251,23.9,25.8,18.1,32.2
11211,2016,2016_11211,38049,59190,91296,31362,1520,5989,843300,66031,7.700928351834745,9.209310778270812,19.79827656706698,13.566355196801505,3.442322545471067,30.846117732580154,15.43668882797474,99964,16.6,21.6,36.300000000000004,13.7,38049,30.0,34.7,14.5,20.8
11212,2016,2016_11212,31587,28495,42138,26272,956,4727,406000,55186,10.02609357445729,15.005617366723444,36.0816149023303,18.62972493023593,7.043453049686514,9.344761352516942,3.868734824049578,86469,20.8,15.7,33.8,20.2,31587,35.2,25.2,18.0,21.6
11213,2016,2016_11213,24471,37556,52377,20203,1131,3591,657600,41886,7.668433366757389,10.466504321252923,30.91725158764265,19.37162775151602,6.584538986773623,15.095736045456714,9.895907940600678,65434,19.9,17.2,33.3,20.500000000000004,24471,34.3,25.5,17.2,23.0
11214,2016,2016_11214,31716,52119,70142,20332,1246,10688,645000,66176,14.813527562862667,10.186472437137333,27.772908607350093,10.679098162475825,7.070539168278529,20.19463249516441,9.28282156673114,91728,15.600000000000001,14.5,35.3,25.4,31716,24.7,26.1,18.2,31.1
11215,2016,2016_11215,29007,108178,152435,17757,2000,10918,1000800,52078,3.669495756365452,3.771266177656592,7.815200276508315,8.153154883060026,3.16448404316602,35.490994277814046,37.93540458542955,69965,12.6,16.5,44.1,18.099999999999998,29007,27.2,35.7,18.7,18.4
11216,2016,2016_11216,23629,52239,73119,18182,1220,4979,802800,41171,5.863350416555342,9.958465910470965,21.150810036190524,14.920696606834907,5.365427121031794,26.1276140973015,16.613635811614973,55816,12.4,24.7,36.9,19.799999999999997,23629,37.4,31.3,16.3,14.9
11217,2016,2016_11217,16718,94970,140286,11346,1791,5192,991700,29947,4.938725080976392,6.344542024242829,11.079573913914585,7.9206598323705215,3.5763181620863524,33.65612582228604,32.48405516412328,38670,10.6,17.2,44.5,18.999999999999996,16718,33.8,35.9,15.4,14.8
11218,2016,2016_11218,24660,60821,81775,15608,1438,8493,624700,47917,10.138364254857358,8.481332303775279,20.324728175803997,12.511217313270864,5.84969843688044,23.227664503203457,19.46699501220861,74831,20.5,14.8,34.9,19.499999999999996,24660,25.5,26.6,17.1,30.7
11219,2016,2016_11219,26145,36573,54042,18648,1295,6640,787700,52853,16.006659981458007,17.162696535674417,33.28098688816151,11.709836716931868,4.128431687889052,11.471439653378235,6.239948536506915,96287,25.0,16.1,27.3,16.799999999999997,26145,16.7,24.0,15.1,44.3
11220,2016,2016_11220,28951,40576,57349,21554,1262,6867,720000,66817,24.3171647933909,24.50873280751905,20.430429381744165,8.180552853315772,3.995989044704192,12.273822530194412,6.2933085891315095,101006,18.900000000000002,17.2,36.9,17.5,28951,17.3,20.9,17.4,44.4
11221,2016,2016_11221,29570,43361,59842,22554,1254,6319,610600,54326,12.268527040459448,14.16448845856496,26.241578617972976,15.865331517137282,5.997128446784228,17.183300813606746,8.279645105474359,84034,17.9,21.799999999999997,34.3,17.7,29570,30.6,24.9,16.5,28.0
11222,2016,2016_11222,17058,73391,89022,13369,1781,3457,713400,29425,4.577740016992354,4.768054375531011,17.145284621920137,12.999150382327954,4.669498725573492,35.16737468139337,20.672897196261683,35695,7.6000000000000005,22.700000000000003,45.4,18.799999999999997,17058,38.6,36.4,14.1,11.0
11223,2016,2016_11223,27373,44647,68192,17122,1211,9525,656300,53342,11.746841138315023,10.068988789321736,28.85156162123655,11.70372314498894,7.301938435004311,19.187507030107607,11.139439841025832,79730,18.1,15.1,31.4,24.399999999999995,27373,25.3,26.1,16.4,32.1
11224,2016,2016_11224,18157,31371,54258,12869,744,5077,331000,31870,9.532475682459994,9.924694069657985,24.828992783181675,12.651396297458426,8.870411044869783,20.58989645434578,13.602133668026356,43444,15.5,12.899999999999999,27.099999999999998,35.6,18157,36.1,31.3,15.9,16.8
11225,2016,2016_11225,23481,48597,67083,19537,1261,3376,653600,42122,5.866293148473481,9.795356345852523,25.081904942785243,18.51526518209012,7.288352879730307,19.26309292056408,14.189734580504249,60323,15.5,18.8,35.2,22.799999999999997,23481,31.6,29.9,19.6,18.9
11226,2016,2016_11226,36399,45031,62046,30692,1242,4683,487800,68028,9.119774210619155,9.815076145116716,32.54248250720292,16.88716410889634,5.750573293349797,17.3119891809255,8.572940553889573,101787,18.9,16.9,34.9,20.999999999999996,36399,29.1,27.6,18.0,25.3
11228,2016,2016_11228,15265,63641,88523,6252,1344,8658,763100,32715,11.863059758520556,8.93779611798869,28.98058994345102,11.337307045697692,7.342197768607672,19.82271129451322,11.716338071221152,46164,16.5,12.5,35.6,25.899999999999995,15265,22.2,25.9,18.2,33.8
11229,2016,2016_11229,31024,55187,73608,15818,1205,14664,531300,58377,8.371447659180841,7.148363225242818,26.6731760796204,12.386727649588025,7.638282200181578,23.09813796529455,14.68386522089179,82914,16.9,13.2,32.1,28.7,31024,28.0,29.7,16.7,25.6
11230,2016,2016_11230,30668,43344,71266,21179,1275,8656,690900,55911,9.518699361485218,8.098585251560515,22.58052977052816,12.505589240042209,8.216630001251989,22.16200747616748,16.917958898964425,88933,21.099999999999998,14.6,29.3,23.6,30668,29.5,27.3,14.3,29.0
11231,2016,2016_11231,15468,84223,132314,11020,1666,4272,1053300,26851,6.249301701985028,7.306990428661875,14.07768798182563,10.01080034263156,2.3276600499050315,31.555621764552534,28.471937730438345,36302,14.5,11.5,44.8,20.3,15468,29.1,36.9,18.4,15.6
11232,2016,2016_11232,8927,47785,65712,6674,1357,2190,580000,19979,19.720706742079184,16.88773211872466,23.06421742829972,11.286851193753442,4.064267480854897,13.539216176985835,11.437008859302267,29387,17.9,19.299999999999997,41.4,14.9,8927,16.3,30.6,20.4,32.6
11233,2016,2016_11233,27723,35686,53718,20934,1114,6189,609500,45876,9.534397070363587,14.347371174470313,31.80966082483216,15.565873223471968,6.835818292789258,15.112477112215538,6.79440230185718,72159,20.2,17.0,35.1,18.9,27723,33.2,29.4,16.0,21.4
11234,2016,2016_11234,32050,75362,93442,10285,1336,21400,501700,65711,5.140691817199556,6.044650058589886,28.617735234587816,17.799150827106573,8.709348510903805,20.30253686597373,13.38588668563863,95546,19.3,12.8,32.599999999999994,27.5,32050,21.4,27.7,19.0,31.9
11235,2016,2016_11235,32421,45578,69630,18518,1207,13353,515000,58726,6.782345128222593,4.929673398494704,23.01535946599462,11.34591152130232,8.912577052753464,27.88543404965433,17.128699383577974,78237,14.100000000000001,11.600000000000001,33.8,30.999999999999996,32421,35.1,28.9,15.9,20.1
11236,2016,2016_11236,32786,60885,75684,16342,1305,15845,480300,67068,6.506828890081708,8.161865569272976,29.180831395002087,19.529432814456968,10.39243752609292,17.386831275720166,8.841772529373173,100049,19.200000000000003,15.4,33.9,24.2,32786,22.7,25.6,21.9,29.8
11237,2016,2016_11237,16785,46351,63128,15020,1357,1543,551100,34103,22.860158930299388,17.693458053543676,20.256282438495145,12.04292877459461,3.559804122804445,17.793156027328973,5.794211652933759,53678,18.7,24.700000000000003,37.2,12.399999999999999,16785,20.3,25.8,19.5,34.4
11238,2016,2016_11238,23996,75757,100446,16567,1560,7037,761500,41834,3.886790648754602,5.163264330448917,14.263517712865134,12.726490414495387,4.969641918057083,32.20108046086915,26.78921451450973,53992,10.5,18.7,42.0,21.1,23996,37.6,33.1,16.3,13.0
11239,2016,2016_11239,6456,24610,35611,6241,645,150,511900,9392,10.051107325383304,14.821124361158432,31.3458262350937,15.353492333901192,9.689097103918227,11.105195911413968,7.634156729131175,12468,14.6,11.9,27.5,36.4,6456,50.1,28.2,13.9,7.8
11351,2016,2016_11351,0,-666666666,-666666666,0,-666666666,0,-666666666,0,,,,,,,,0,-1999999998.0,-1333333332.0,-3333333330.0,-3999999996.0,0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
11354,2016,2016_11354,20414,43660,62668,11493,1395,7974,438100,45211,12.393001703125346,13.34630952644268,27.816239410762865,12.72256751675477,11.503837561655349,14.695538696334962,7.522505584924024,58551,11.600000000000001,14.399999999999999,36.5,29.0,20414,24.2,30.5,22.0,23.3
11355,2016,2016_11355,27144,38451,54563,17786,1307,8496,527900,61669,15.271854578475407,14.42540011999546,29.043765911560104,9.085602166404517,10.7801326436297,13.695698000616192,7.697546579318621,82028,13.6,15.3,36.8,27.099999999999998,27144,22.5,26.1,22.0,29.4
11356,2016,2016_11356,7549,57849,75187,3633,1521,3684,575300,16303,11.231061767772802,9.992026007483286,34.65619824572165,15.009507452616084,7.293136232595228,15.512482365208855,6.305587928602098,24405,17.8,14.0,35.6,23.2,7549,17.4,25.9,20.3,36.5
11357,2016,2016_11357,14614,74255,92293,3503,1621,10895,620700,29027,7.830640438212698,6.528404588831088,25.78978192717126,15.461466910118164,7.909877011058669,22.83735832156268,13.64247080304544,39259,15.8,9.5,32.7,32.8,14614,26.4,31.5,16.9,25.2
11358,2016,2016_11358,13006,66173,87286,5235,1520,7240,659900,28194,8.015889905653685,7.281691139958857,25.31744342767965,14.751365538767114,10.371000922182024,20.93353195715401,13.329077108604666,37461,14.2,13.8,36.6,28.799999999999997,13006,20.1,33.8,19.3,26.8
11359,2016,2016_11359,0,-666666666,-666666666,0,-666666666,0,-666666666,0,,,,,,,,0,-1999999998.0,-1333333332.0,-3333333330.0,-3999999996.0,0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
11360,2016,2016_11360,8345,82982,100007,2573,1949,5583,516600,15030,4.3047238855622085,3.087159015302728,21.09115103127079,13.466400532268796,7.531603459747173,28.5894876912841,21.929474384564205,19309,12.899999999999999,9.100000000000001,32.699999999999996,34.5,8345,35.7,32.8,16.6,14.9
11361,2016,2016_11361,10420,81846,95852,4264,1662,5875,605200,21637,6.932569210149281,4.307436335906087,21.85145815039053,14.992836345149511,9.594675786846606,25.0681702638998,17.252853907658178,29322,15.899999999999999,12.5,37.0,26.500000000000004,10420,26.0,29.0,19.0,25.9
11362,2016,2016_11362,7035,82827,97361,1152,1716,5681,509400,13811,4.7136340598074,4.322641372818768,17.99290420679169,16.559264354500037,8.348417927738758,27.181232351024548,20.8819057273188,18198,14.3,11.4,32.0,31.8,7035,28.4,34.0,15.2,22.4
11363,2016,2016_11363,2649,90443,119527,702,1777,1919,798900,5475,2.794520547945205,1.9360730593607305,21.53424657534247,14.75799086757991,9.497716894977168,27.086757990867586,22.39269406392694,7577,18.200000000000003,9.5,34.2,29.5,2649,21.7,31.4,17.7,29.1
11364,2016,2016_11364,13226,70408,91051,3437,1623,9601,507600,26158,6.101383897851518,4.721308968575579,22.03914672375564,14.332135484364247,8.483064454468996,26.053215077605323,18.2697453933787,35068,15.200000000000001,10.1,36.1,30.500000000000004,13226,28.6,29.0,18.5,23.9
11365,2016,2016_11365,15436,62509,81340,7595,1440,7667,620800,31646,7.195222144978828,6.161916197939708,25.49137331732289,15.881944005561524,9.969664412563988,20.249004613537256,15.05087530809581,44617,15.7,13.3,35.199999999999996,25.6,15436,23.1,28.9,22.1,25.9
11366,2016,2016_11366,4386,78223,100212,1271,1631,3015,669000,9717,4.682515179582176,5.979211690851086,21.148502624266747,12.092209529690232,8.768138314294536,28.83606051250386,18.49336214881136,14042,16.0,15.8,31.799999999999997,28.400000000000002,4386,16.1,31.0,21.8,31.1
11367,2016,2016_11367,14761,57310,75557,7481,1314,6948,409200,28325,8.345984112974405,6.06531332744925,25.186231244483672,11.844660194174756,9.383936451897618,22.01235657546337,17.16151809355693,42663,16.9,16.8,29.3,26.600000000000005,14761,26.2,27.5,21.2,25.1
11368,2016,2016_11368,28773,45980,57738,22027,1464,6326,493200,71593,27.696841870015227,11.907588730741832,31.85227606050871,11.453633735141704,5.353875378877823,8.390485103292221,3.3452991214224856,112982,19.299999999999997,18.1,36.3,16.0,28773,16.0,20.5,17.0,46.5
11369,2016,2016_11369,11025,51864,66832,5329,1391,5422,486300,25489,14.967240770528464,8.595864882890659,37.14543528580956,13.739260072972655,7.681745066499274,11.777629565695005,6.092824355604378,37823,17.1,17.200000000000003,35.4,22.499999999999996,11025,24.4,20.4,19.1,36.2
11370,2016,2016_11370,8670,53293,79793,4442,1545,4079,576200,24231,10.593867359993398,16.36746316701746,32.91238496141307,11.935124427386404,7.1561223226445465,12.719243943708472,8.315793817836656,34445,15.5,19.1,38.6,20.4,8670,22.1,25.5,17.9,34.6
11371,2016,2016_11371,0,-666666666,-666666666,0,-666666666,0,-666666666,0,,,,,,,,0,-1999999998.0,-1333333332.0,-3333333330.0,-3999999996.0,0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
11372,2016,2016_11372,24326,52792,66921,16643,1347,7438,282100,47709,14.141985788844872,11.220105221237082,26.982330377916117,11.802804502295164,7.424175732042173,18.78052359093672,9.648074786727872,64109,14.1,14.3,40.300000000000004,23.9,24326,33.5,27.5,16.3,22.7
11373,2016,2016_11373,30989,45677,61210,21837,1386,8455,512800,69828,17.20370052128086,10.080483473678182,28.160623245689408,12.088274044795783,6.407171908117087,18.101621126195795,7.958125680242882,96616,14.5,15.2,38.699999999999996,23.599999999999998,30989,22.5,26.6,19.6,31.3
11374,2016,2016_11374,19271,55550,74378,11900,1389,6921,298900,34010,5.660099970596884,4.407527197882975,20.7321376065863,12.872684504557483,8.479858865039693,29.176712731549543,18.67097912378712,43158,10.8,13.4,34.9,32.8,19271,41.9,30.0,13.6,14.6
11375,2016,2016_11375,32354,72982,97809,15639,1600,16119,371800,54414,3.953026794574926,2.763994560223472,16.017936560444003,11.59260484434153,6.581026941595914,31.27136398720917,27.82004631161098,71159,13.2,9.5,39.9,26.799999999999997,32354,42.7,28.1,15.3,13.9
11377,2016,2016_11377,31603,51675,66425,21495,1412,9493,442500,66057,14.330048291626929,10.705905505851009,27.547421166568263,10.860317604493089,7.929515418502203,19.911591504306887,8.715200508651618,90883,15.4,15.200000000000001,40.6,21.8,31603,27.8,26.4,18.2,27.7
11378,2016,2016_11378,12506,61631,79080,5918,1447,6332,552700,23508,7.763314616300835,6.274459758380126,34.66054109239408,16.368895695082525,8.01003913561341,18.015143780840564,8.907605921388463,33270,17.200000000000003,12.9,36.8,24.400000000000002,12506,35.7,22.6,17.3,24.4
